Feb 25 05:31:56.765,80.684,0
Feb 25 05:31:56.800,80.703,0
Feb 25 05:31:56.834,80.721,0
Feb 25 05:31:56.869,80.742,0
Feb 25 05:31:56.904,80.767,0
Feb 25 05:31:56.939,80.786,0
Feb 25 05:31:56.973,80.796,0
Feb 25 05:31:57.007,80.766,2
Feb 25 05:31:57.043,80.726,1
Feb 25 05:31:57.077,80.697,1
Feb 25 05:31:57.113,80.686,1
Feb 25 05:31:57.148,80.685,1
Feb 25 05:31:57.183,80.691,3
Feb 25 05:31:57.217,80.694,0
Feb 25 05:31:57.253,80.704,0
Feb 25 05:31:57.287,80.712,0
Feb 25 05:31:57.322,80.716,0
Feb 25 05:31:57.357,80.717,0
Feb 25 05:31:57.392,80.728,0
Feb 25 05:31:57.427,80.738,0
Feb 25 05:31:57.462,80.755,0
Feb 25 05:31:57.496,80.774,0
Feb 25 05:31:57.539,80.806,0
Feb 25 05:31:57.573,80.818,0
Feb 25 05:31:57.607,80.840,0
Feb 25 05:31:57.643,80.860,0
Feb 25 05:31:57.678,80.879,0
Feb 25 05:31:57.712,80.899,0
Feb 25 05:31:57.746,80.924,0
Feb 25 05:31:57.781,80.944,0
Feb 25 05:31:57.815,80.949,0
Feb 25 05:31:57.849,80.908,2
Feb 25 05:31:57.883,80.846,1
Feb 25 05:31:57.918,80.807,1
Feb 25 05:31:57.953,80.791,1
Feb 25 05:31:57.987,80.785,1
Feb 25 05:31:58.022,80.788,3
Feb 25 05:31:58.057,80.791,0
Feb 25 05:31:58.091,80.796,0
Feb 25 05:31:58.127,80.807,0
Feb 25 05:31:58.162,80.804,2
Feb 25 05:31:58.196,80.807,3
Feb 25 05:31:58.231,80.814,0
Feb 25 05:31:58.265,80.841,0
Feb 25 05:31:58.299,80.847,0
Feb 25 05:31:58.334,80.857,0
Feb 25 05:31:58.368,80.877,0
Feb 25 05:31:58.402,80.891,0
Feb 25 05:31:58.436,80.901,0
Feb 25 05:31:58.470,80.921,0
Feb 25 05:31:58.505,80.936,0
Feb 25 05:31:58.540,80.957,0
Feb 25 05:31:58.573,80.980,0
Feb 25 05:31:58.608,80.994,0
Feb 25 05:31:58.644,80.963,2
Feb 25 05:31:58.678,80.907,1
Feb 25 05:31:58.713,80.857,1
Feb 25 05:31:58.748,80.834,1
Feb 25 05:31:58.782,80.818,1
Feb 25 05:31:58.816,80.818,1
Feb 25 05:31:58.851,80.821,3
Feb 25 05:31:58.885,80.821,2
Feb 25 05:31:58.919,80.822,3
Feb 25 05:31:58.954,80.820,2
Feb 25 05:31:58.988,80.814,1
Feb 25 05:31:59.023,80.816,3
Feb 25 05:31:59.058,80.822,0
Feb 25 05:31:59.093,80.830,0
Feb 25 05:31:59.129,80.843,0
Feb 25 05:31:59.165,80.854,0
Feb 25 05:31:59.200,80.880,0
Feb 25 05:31:59.237,80.895,0
Feb 25 05:31:59.271,80.916,0
Feb 25 05:31:59.306,80.931,0
Feb 25 05:31:59.340,80.950,0
Feb 25 05:31:59.374,80.972,0
Feb 25 05:31:59.409,80.995,0
Feb 25 05:31:59.444,80.975,2
Feb 25 05:31:59.479,80.908,1
Feb 25 05:31:59.513,80.836,1
Feb 25 05:31:59.547,80.782,1
Feb 25 05:31:59.582,80.750,1
Feb 25 05:31:59.617,80.727,1
Feb 25 05:31:59.651,80.704,1
Feb 25 05:31:59.686,80.697,1
Feb 25 05:31:59.720,80.689,1
Feb 25 05:31:59.755,80.689,1
Feb 25 05:31:59.789,80.680,1
Feb 25 05:31:59.823,80.673,1
Feb 25 05:31:59.858,80.668,1
Feb 25 05:31:59.893,80.669,3
Feb 25 05:31:59.927,80.673,0
Feb 25 05:31:59.962,80.677,0
Feb 25 05:31:59.997,80.680,0
Feb 25 05:32:00.035,80.690,0
Feb 25 05:32:00.069,80.707,0
Feb 25 05:32:00.104,80.719,0
Feb 25 05:32:00.138,80.725,0
Feb 25 05:32:00.173,80.738,0
Feb 25 05:32:00.207,80.751,0
Feb 25 05:32:00.242,80.764,0
Feb 25 05:32:00.278,80.778,0
Feb 25 05:32:00.312,80.774,2
Feb 25 05:32:00.347,80.736,1
Feb 25 05:32:00.382,80.686,1
Feb 25 05:32:00.416,80.640,1
Feb 25 05:32:00.450,80.618,1
Feb 25 05:32:00.485,80.598,1
Feb 25 05:32:00.520,80.584,1
Feb 25 05:32:00.554,80.577,1
Feb 25 05:32:00.596,80.570,1
Feb 25 05:32:00.631,80.572,3
Feb 25 05:32:00.665,80.565,2
Feb 25 05:32:00.699,80.567,3
Feb 25 05:32:00.734,80.564,2
Feb 25 05:32:00.768,80.569,3
Feb 25 05:32:00.802,80.576,0
Feb 25 05:32:00.836,80.581,0
Feb 25 05:32:00.870,80.583,0
Feb 25 05:32:00.904,80.594,0
Feb 25 05:32:00.939,80.600,0
Feb 25 05:32:00.973,80.608,0
Feb 25 05:32:01.007,80.621,0
Feb 25 05:32:01.043,80.629,0
Feb 25 05:32:01.076,80.639,0
Feb 25 05:32:01.112,80.651,0
Feb 25 05:32:01.146,80.666,0
Feb 25 05:32:01.180,80.679,0
Feb 25 05:32:01.215,80.692,0
Feb 25 05:32:01.249,80.682,2
Feb 25 05:32:01.283,80.647,1
Feb 25 05:32:01.318,80.610,1
Feb 25 05:32:01.353,80.585,1
Feb 25 05:32:01.387,80.573,1
Feb 25 05:32:01.422,80.562,1
Feb 25 05:32:01.456,80.554,1
Feb 25 05:32:01.490,80.550,1
Feb 25 05:32:01.526,80.548,1
Feb 25 05:32:01.560,80.548,1
Feb 25 05:32:01.594,80.546,1
Feb 25 05:32:01.632,80.547,3
Feb 25 05:32:01.666,80.545,2
Feb 25 05:32:01.701,80.549,3
Feb 25 05:32:01.735,80.556,0
Feb 25 05:32:01.771,80.561,0
Feb 25 05:32:01.806,80.566,0
Feb 25 05:32:01.840,80.574,0
Feb 25 05:32:01.874,80.577,0
Feb 25 05:32:01.910,80.586,0
Feb 25 05:32:01.945,80.596,0
Feb 25 05:32:01.979,80.607,0
Feb 25 05:32:02.014,80.615,0
Feb 25 05:32:02.050,80.628,0
Feb 25 05:32:02.084,80.639,0
Feb 25 05:32:02.120,80.655,0
Feb 25 05:32:02.154,80.667,0
Feb 25 05:32:02.190,80.661,2
Feb 25 05:32:02.226,80.639,1
Feb 25 05:32:02.260,80.606,1
Feb 25 05:32:02.295,80.588,1
Feb 25 05:32:02.330,80.577,1
Feb 25 05:32:02.364,80.571,1
Feb 25 05:32:02.399,80.564,1
Feb 25 05:32:02.434,80.565,3
Feb 25 05:32:02.469,80.565,2
Feb 25 05:32:02.503,80.566,3
Feb 25 05:32:02.537,80.563,2
Feb 25 05:32:02.572,80.567,3
Feb 25 05:32:02.607,80.571,0
Feb 25 05:32:02.643,80.580,0
Feb 25 05:32:02.678,80.587,0
Feb 25 05:32:02.713,80.591,0
Feb 25 05:32:02.747,80.600,0
Feb 25 05:32:02.782,80.612,0
Feb 25 05:32:02.817,80.620,0
Feb 25 05:32:02.851,80.629,0
