Time,Camera,State
2月 09 07:57:09.557,77.265,3
2月 09 07:57:09.605,77.422,0
2月 09 07:57:09.652,77.697,0
2月 09 07:57:09.700,77.670,2
2月 09 07:57:09.747,77.685,3
2月 09 07:57:09.800,77.785,0
2月 09 07:57:09.847,78.110,0
2月 09 07:57:09.892,78.202,0
2月 09 07:57:09.940,78.341,0
2月 09 07:57:09.985,78.674,0
2月 09 07:57:10.030,78.809,0
2月 09 07:57:10.077,78.993,0
2月 09 07:57:10.123,79.137,0
2月 09 07:57:10.170,79.321,0
2月 09 07:57:10.216,79.647,0
2月 09 07:57:10.260,79.715,0
2月 09 07:57:10.306,79.888,0
2月 09 07:57:10.353,79.649,2
2月 09 07:57:10.401,78.873,1
2月 09 07:57:10.446,77.732,1
2月 09 07:57:10.492,77.739,3
2月 09 07:57:10.538,77.671,2
2月 09 07:57:10.584,77.781,3
2月 09 07:57:10.631,77.926,0
2月 09 07:57:10.677,78.119,0
2月 09 07:57:10.722,78.116,2
2月 09 07:57:10.768,78.121,3
2月 09 07:57:10.815,78.269,0
2月 09 07:57:10.862,78.397,0
2月 09 07:57:10.910,78.522,0
2月 09 07:57:10.956,78.643,0
2月 09 07:57:11.002,78.771,0
2月 09 07:57:11.049,79.300,0
2月 09 07:57:11.094,79.307,0
2月 09 07:57:11.143,79.407,0
2月 09 07:57:11.191,79.736,0
2月 09 07:57:11.238,79.862,0
2月 09 07:57:11.283,80.020,0
2月 09 07:57:11.329,80.183,0
2月 09 07:57:11.378,80.430,0
2月 09 07:57:11.423,80.186,2
2月 09 07:57:11.471,79.478,1
2月 09 07:57:11.517,78.257,1
2月 09 07:57:11.564,78.147,1
2月 09 07:57:11.611,77.964,1
2月 09 07:57:11.658,77.872,1
2月 09 07:57:11.708,77.963,3
2月 09 07:57:11.753,78.127,0
2月 09 07:57:11.800,78.119,2
2月 09 07:57:11.847,78.132,3
2月 09 07:57:11.894,78.249,0
2月 09 07:57:11.941,78.406,0
2月 09 07:57:11.988,78.886,0
2月 09 07:57:12.034,79.139,0
2月 09 07:57:12.080,79.385,0
2月 09 07:57:12.126,79.550,0
2月 09 07:57:12.173,79.666,0
2月 09 07:57:12.219,79.888,0
2月 09 07:57:12.265,80.033,0
2月 09 07:57:12.311,80.278,0
2月 09 07:57:12.358,80.404,0
2月 09 07:57:12.408,80.562,0
2月 09 07:57:12.454,80.776,0
2月 09 07:57:12.501,80.868,0
2月 09 07:57:12.548,79.796,2
2月 09 07:57:12.596,79.115,1
2月 09 07:57:12.643,78.692,1
2月 09 07:57:12.691,78.684,1
2月 09 07:57:12.739,78.782,3
2月 09 07:57:12.785,78.953,0
2月 09 07:57:12.832,79.057,0
2月 09 07:57:12.884,78.965,2
2月 09 07:57:12.931,78.865,1
2月 09 07:57:12.976,79.183,3
2月 09 07:57:13.023,79.352,0
2月 09 07:57:13.070,79.464,0
2月 09 07:57:13.116,79.802,0
2月 09 07:57:13.161,79.932,0
2月 09 07:57:13.209,80.115,0
2月 09 07:57:13.254,80.448,0
2月 09 07:57:13.301,80.513,0
2月 09 07:57:13.348,80.798,0
2月 09 07:57:13.394,80.925,0
2月 09 07:57:13.441,81.050,0
2月 09 07:57:13.486,81.356,0
2月 09 07:57:13.532,81.549,0
2月 09 07:57:13.578,81.221,2
2月 09 07:57:13.625,80.420,1
2月 09 07:57:13.674,79.718,1
2月 09 07:57:13.720,79.369,1
2月 09 07:57:13.762,79.415,3
2月 09 07:57:13.806,79.561,0
2月 09 07:57:13.849,79.741,0
2月 09 07:57:13.891,79.789,0
2月 09 07:57:13.935,79.738,2
2月 09 07:57:13.978,79.686,1
2月 09 07:57:14.020,79.773,3
2月 09 07:57:14.062,79.860,0
2月 09 07:57:14.104,80.005,0
2月 09 07:57:14.147,80.300,0
2月 09 07:57:14.191,80.382,0
2月 09 07:57:14.236,80.527,0
2月 09 07:57:14.279,80.770,0
2月 09 07:57:14.322,80.981,0
2月 09 07:57:14.364,81.060,0
2月 09 07:57:14.407,81.223,0
2月 09 07:57:14.450,81.331,0
2月 09 07:57:14.492,81.457,0
2月 09 07:57:14.536,81.612,0
2月 09 07:57:14.579,81.800,0
2月 09 07:57:14.623,81.418,2
2月 09 07:57:14.668,80.516,1
2月 09 07:57:14.711,79.064,1
2月 09 07:57:14.753,78.921,1
2月 09 07:57:14.797,78.870,1
2月 09 07:57:14.841,78.873,3
2月 09 07:57:14.884,78.961,0
2月 09 07:57:14.925,79.060,0
2月 09 07:57:14.968,79.072,0
2月 09 07:57:15.012,78.957,2
2月 09 07:57:15.055,79.017,3
2月 09 07:57:15.098,79.116,0
2月 09 07:57:15.142,79.403,0
2月 09 07:57:15.185,79.557,0
2月 09 07:57:15.227,79.705,0
2月 09 07:57:15.271,79.822,0
2月 09 07:57:15.314,80.081,0
2月 09 07:57:15.356,80.178,0
2月 09 07:57:15.401,80.359,0
2月 09 07:57:15.443,80.550,0
2月 09 07:57:15.487,80.679,0
2月 09 07:57:15.530,80.849,0
2月 09 07:57:15.574,81.126,0
2月 09 07:57:15.617,81.229,0
2月 09 07:57:15.659,81.364,0
2月 09 07:57:15.704,81.217,2
2月 09 07:57:15.746,79.629,1
2月 09 07:57:15.790,78.985,1
2月 09 07:57:15.833,78.716,1
2月 09 07:57:15.877,78.643,1
2月 09 07:57:15.920,78.716,3
2月 09 07:57:15.971,78.799,0
2月 09 07:57:16.013,79.032,0
2月 09 07:57:16.054,79.045,0
2月 09 07:57:16.097,79.042,2
2月 09 07:57:16.141,79.181,3
2月 09 07:57:16.184,79.312,0
2月 09 07:57:16.224,79.448,0
2月 09 07:57:16.268,79.631,0
2月 09 07:57:16.310,79.907,0
2月 09 07:57:16.352,80.049,0
2月 09 07:57:16.393,80.197,0
2月 09 07:57:16.437,80.334,0
2月 09 07:57:16.478,80.602,0
2月 09 07:57:16.520,80.659,0
2月 09 07:57:16.563,80.807,0
2月 09 07:57:16.606,81.104,0
2月 09 07:57:16.649,81.294,0
2月 09 07:57:16.693,81.381,0
2月 09 07:57:16.735,81.541,0
2月 09 07:57:16.777,81.113,2
2月 09 07:57:16.819,80.290,1
2月 09 07:57:16.861,79.642,1
2月 09 07:57:16.905,79.321,1
2月 09 07:57:16.949,79.245,1
2月 09 07:57:16.991,79.355,3
2月 09 07:57:17.034,79.399,0
2月 09 07:57:17.077,79.627,0
2月 09 07:57:17.119,79.592,2
2月 09 07:57:17.162,79.532,1
2月 09 07:57:17.205,79.614,3
2月 09 07:57:17.249,79.761,0
2月 09 07:57:17.291,79.938,0
2月 09 07:57:17.333,80.083,0
2月 09 07:57:17.388,80.230,0
2月 09 07:57:17.431,80.344,0
